"","X","group","agent","trial","round","scaling","choice","isRandom","reward","payoff","rescaled","env","search_dist","soc_sd1","soc_sd2","soc_sd3","soc_sd","soc_rew1","soc_rew2","soc_rew3","soc_rew","prev_rew","RT_server","soc_choice1","soc_choice2","soc_choice3"
"11793",11793,6,4,2,2,74,104,0,0.7507,77,62,15,1,8.94427190999916,4.12310562561766,5,6.02245917853894,0,0.3095,0.5073,0.272266666666667,0.7507,2864,12,61,49
"11794",11794,6,4,3,2,74,103,0,0.8909,90,72,15,1,5.65685424949238,2.23606797749979,4.47213595499958,4.12168606066392,0.4794,0.6602,0.333,0.490866666666667,0.7507,4213,63,80,57
"11795",11795,6,4,4,2,74,102,0,0.9855,100,79,15,1,9.4339811320566,2.23606797749979,6.40312423743285,6.02439111566308,0.7296,0.6109,0.2259,0.522133333333333,0.8909,3372,19,79,63
"11796",11796,6,4,5,2,74,101,0,0.9984,102,80,15,1,9.4339811320566,2.82842712474619,2.23606797749979,4.83282541143419,0.5052,0.7557,0.9135,0.7248,0.9855,5224,18,81,92
"11797",11797,6,4,6,2,74,100,0,0.9036,90,72,15,1,11.3137084989848,4.47213595499958,3,6.26194815132811,0.825,0.8007,0.9488,0.858166666666667,0.9984,3450,20,82,103
"11798",11798,6,4,7,2,74,90,0,0.9789,97,77,15,1.4142135623731,10.6301458127346,3,1,4.87671527091155,0.6899,0.7439,0.9978,0.810533333333333,0.9036,3338,21,93,91
"11799",11799,6,4,8,2,74,91,0,1,100,79,15,1,8.48528137423857,3.16227766016838,1,4.21585301146898,0.781,0.7156,1,0.8322,0.9789,3710,31,83,102
"11800",11800,6,4,9,2,74,113,0,0.857,85,68,15,2,9.21954445729289,2.23606797749979,1,4.15187081159756,0.7325,0.6877,1,0.806733333333333,1,3844,42,104,102
"11801",11801,6,4,10,2,74,80,0,0.8468,83,66,15,3,9.21954445729289,1.4142135623731,1,3.87791933988866,0.795,0.6399,0.9978,0.8109,0.857,3475,9,92,91
"11802",11802,6,4,11,2,74,112,0,0.875,88,70,15,3.16227766016838,12.8062484748657,4.47213595499958,1.4142135623731,6.23086599741279,0.7201,0.7696,1,0.8299,0.8468,2863,10,70,102
"11803",11803,6,4,12,2,74,89,0,0.8481,85,68,15,2.23606797749979,10.6301458127346,3.60555127546399,1.4142135623731,5.21663688352391,0.7153,0.5986,0.9497,0.754533333333333,0.875,4434,8,58,101
"11804",11804,6,4,13,2,74,92,0,0.9132,90,72,15,3,7.21110255092798,2,2,3.73703418364266,0.7018,0.7633,0.9487,0.8046,0.8481,3068,30,94,90
"11805",11805,6,4,14,2,74,81,0,0.7844,78,63,15,1,7.81024967590665,2.82842712474619,2.23606797749979,4.29158159271754,0.6366,0.7465,1,0.794366666666667,0.9132,3504,32,105,102
"11806",11806,6,4,0,3,72,64,1,0.5992,60,48,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11807",11807,6,4,1,3,72,61,0,0.6271,64,51,2,3,1,1.4142135623731,5.09901951359278,2.50441102532196,0.8477,0.5901,0.2032,0.547,0.5992,6025,72,73,117
"11808",11808,6,4,2,3,72,59,0,0.526,52,42,2,2,3.16227766016838,2.23606797749979,0,1.79944854588939,0.7884,0.7701,0.7251,0.7612,0.6271,5660,73,36,59
"11809",11809,6,4,3,3,72,39,0,1,101,78,2,2.82842712474619,3.16227766016838,4,2.23606797749979,3.13278187922272,0.7081,0.6153,0.8451,0.722833333333333,0.526,3719,71,35,60
"11810",11810,6,4,4,3,72,28,0,0.9514,93,72,2,1,3,2.23606797749979,4.12310562561766,3.11972453437248,0.9669,0.9287,0.8104,0.902,1,3913,61,37,71
"11811",11811,6,4,5,3,72,40,0,0.9774,97,75,2,1.4142135623731,1.4142135623731,2,2.23606797749979,1.88342717995763,0.9682,0.9588,0.957,0.961333333333333,0.9514,3893,50,38,61
"11812",11812,6,4,6,3,72,38,0,0.9128,91,71,2,2,1,1,2.82842712474619,1.60947570824873,0.8801,0.8657,0.9421,0.895966666666667,0.9774,3189,39,27,62
"11813",11813,6,4,7,3,72,29,0,0.9093,93,72,2,2.23606797749979,1,2.82842712474619,4.12310562561766,2.65051091678795,0.8073,1,0.8521,0.886466666666667,0.9128,3800,28,49,72
"11814",11814,6,4,8,3,72,27,0,0.8861,89,69,2,2,1.4142135623731,3,3.16227766016838,2.52549707418049,0.7308,0.9102,0.957,0.866,0.9093,3805,17,60,61
"11815",11815,6,4,9,3,72,51,0,0.891,89,69,2,2.82842712474619,1,1,1.4142135623731,1.1380711874577,0.8625,0.909,0.957,0.9095,0.8861,2814,62,50,61
"11816",11816,6,4,10,3,72,50,0,0.8835,88,68,2,1,1.4142135623731,1,1,1.1380711874577,0.8826,0.8863,0.957,0.908633333333333,0.891,4650,60,39,61
"11817",11817,6,4,11,3,72,41,0,0.835,84,65,2,2.23606797749979,3.16227766016838,4.12310562561766,2.82842712474619,3.37127013684408,0.9896,0.9999,0.957,0.982166666666667,0.8835,3524,49,48,61
"11818",11818,6,4,12,3,72,26,0,0.7458,74,58,2,4.12310562561766,3.60555127546399,3,3.60555127546399,3.40370085030933,0.8263,0.9662,0.957,0.9165,0.835,3783,51,59,61
"11819",11819,6,4,13,3,72,37,0,0.7621,77,60,2,1,1,2.23606797749979,2.23606797749979,1.82404531833319,0.9219,0.8939,0.8522,0.889333333333333,0.7458,3646,48,58,50
"11820",11820,6,4,14,3,72,49,0,0.7971,79,62,2,1.4142135623731,1,2.23606797749979,1.4142135623731,1.55009384662429,0.9737,0.8023,0.957,0.911,0.7621,4944,38,28,61
"11821",11821,6,4,0,4,71,88,1,0.8013,80,62,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11822",11822,6,4,1,4,71,66,0,0.7955,79,61,20,2,4,5,5,4.66666666666667,0.7785,0.8067,0.3859,0.657033333333333,0.8013,21044,22,11,37
"11823",11823,6,4,2,4,71,44,0,0.5819,60,48,20,2,2.23606797749979,3.16227766016838,6.32455532033676,3.90763365266831,0.702,0.7118,0.2315,0.548433333333333,0.7955,5590,23,12,72
"11824",11824,6,4,3,4,71,78,0,0.9347,93,71,20,3.16227766016838,4.12310562561766,5.09901951359278,5.09901951359278,4.77371488426774,0.8636,0.7986,0.5143,0.7255,0.5819,3205,33,22,24
"11825",11825,6,4,4,4,71,79,0,0.839,85,65,20,1,3.60555127546399,4.47213595499958,1,3.02589574348786,0.8845,0.8598,0.5959,0.780066666666667,0.9347,3264,44,33,78
"11826",11826,6,4,5,4,71,77,0,0.8127,81,63,20,2,2,3,2,2.33333333333333,0.7856,0.878,0.8027,0.8221,0.839,2666,55,44,55
"11827",11827,6,4,6,4,71,89,0,0.8386,84,65,20,1.4142135623731,4,5,5.09901951359278,4.69967317119759,0.7932,0.9042,0.719,0.805466666666667,0.8127,2970,45,34,33
"11828",11828,6,4,7,4,71,67,0,0.9873,99,75,20,2,3,3.16227766016838,1.4142135623731,2.52549707418049,0.795,0.8371,0.7539,0.795333333333333,0.8386,4912,34,35,77
"11829",11829,6,4,8,4,71,68,0,0.9621,95,72,20,1,1.4142135623731,2.23606797749979,2.82842712474619,2.15956955487303,0.6481,1,0.8931,0.847066666666667,0.9873,3067,56,45,88
"11830",11830,6,4,9,4,71,57,0,0.9412,96,73,20,1,4.47213595499958,1,4.47213595499958,3.31475730333305,0.8153,0.9173,1,0.910866666666667,0.9621,3349,11,56,99
"11831",11831,6,4,10,4,71,58,0,0.7703,76,59,20,1,3.16227766016838,3.16227766016838,5.8309518948453,4.05183573839402,0.7553,0.878,0.8947,0.842666666666667,0.9412,3007,66,44,110
"11832",11832,6,4,11,4,71,56,0,0.9071,90,69,20,2,2.23606797749979,1,4.12310562561766,2.45305786770582,0.873,0.7875,1,0.886833333333333,0.7703,4057,77,55,99
"11833",11833,6,4,12,4,71,69,0,0.7437,75,58,20,2.23606797749979,3.60555127546399,2.23606797749979,4.24264068711928,3.36141998002769,0.9932,0.9147,1,0.9693,0.9071,3369,88,46,99
"11834",11834,6,4,13,4,71,46,0,0.8212,84,65,20,2.23606797749979,5.3851648071345,1,5.3851648071345,3.92344320475634,1,0.8273,1,0.942433333333333,0.7437,3504,99,57,99
"11835",11835,6,4,14,4,71,45,0,0.7742,78,60,20,1,6.08276253029822,2,5.09901951359278,4.39392734796367,0.8967,0.6235,1,0.840066666666667,0.8212,3700,110,47,99
"11836",11836,6,4,0,5,67,48,1,0.8381,83,61,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11837",11837,6,4,1,5,67,47,0,0.989,97,70,30,1,2.23606797749979,6.32455532033676,3,3.85354109927885,0.6611,0.4805,0.7398,0.627133333333333,0.8381,4186,56,111,44
"11838",11838,6,4,2,5,67,46,0,0.9783,98,71,30,1,8.06225774829855,3,2,4.35408591609952,0.5166,0.6999,0.7304,0.648966666666667,0.989,5632,9,49,48
"11839",11839,6,4,3,5,67,45,0,0.9166,93,67,30,1,3,7.07106781186548,2,4.02368927062183,0.7507,0.3062,0.808,0.621633333333333,0.9783,3264,12,41,67
"11840",11840,6,4,4,5,67,57,0,0.9624,98,71,30,1.4142135623731,3.16227766016838,1.4142135623731,1.4142135623731,1.99690159497152,0.9191,0.7187,0.9382,0.858666666666667,0.9166,2746,23,47,69
"11841",11841,6,4,5,5,67,58,0,1,99,71,30,1,2.82842712474619,2.23606797749979,1.4142135623731,2.15956955487302,0.9583,0.6096,0.9857,0.8512,0.9624,3445,34,45,70
"11842",11842,6,4,6,5,67,35,0,0.8807,89,65,30,2.23606797749979,1.4142135623731,1.4142135623731,4.47213595499958,2.43352102658192,0.8388,0.6989,0.9563,0.831333333333333,1,4441,45,25,81
"11843",11843,6,4,7,5,67,68,0,0.6884,71,53,30,3,4.47213595499958,5.09901951359278,3,4.19038515619745,0.7942,0.5828,1,0.792333333333333,0.8807,2699,22,84,71
"11844",11844,6,4,8,5,67,56,0,0.8603,86,63,30,1.4142135623731,1.4142135623731,4.24264068711928,5.09901951359278,3.58529125436172,0.7427,0.7401,0.9197,0.800833333333333,0.6884,4875,44,92,72
"11845",11845,6,4,9,5,67,59,0,0.8808,87,63,30,3,4.47213595499958,3.60555127546399,2.23606797749979,3.43791840265445,0.8419,0.5982,0.9458,0.7953,0.8603,4170,33,90,82
"11846",11846,6,4,10,5,67,36,0,0.846,83,61,30,2.23606797749979,1,4.12310562561766,2.82842712474619,2.65051091678795,0.9534,0.9339,0.9644,0.950566666666667,0.8808,2960,35,81,60
"11847",11847,6,4,11,5,67,69,0,0.7251,73,54,30,3,3,1,1.4142135623731,1.80473785412437,0.8864,1,0.8739,0.9201,0.846,2964,36,70,59
"11848",11848,6,4,12,5,67,96,0,0.4532,46,36,30,5.3851648071345,8.48528137423857,5,3.60555127546399,5.69694421656752,0.9911,0.8963,0.9285,0.938633333333333,0.7251,3834,24,59,61
"11849",11849,6,4,13,5,67,82,0,0.5631,56,43,30,3.16227766016838,5.3851648071345,1,1,2.46172160237817,1,0.9889,0.8729,0.953933333333333,0.4532,6298,25,71,83
"11850",11850,6,4,14,5,67,37,0,0.6838,69,51,30,4.12310562561766,2.23606797749979,4.12310562561766,4.12310562561766,3.49409307624504,0.9241,0.9096,0.9528,0.928833333333333,0.5631,3108,14,82,80
"11851",11851,6,4,0,6,72,116,1,0.05,1,6,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11852",11852,6,4,1,6,72,40,0,0.3332,34,29,19,7.07106781186548,7,7.21110255092798,4.12310562561766,6.11140272551521,0.5083,0.0867,0.3955,0.330166666666667,0.05,5043,33,78,85
"11853",11853,6,4,2,6,72,75,0,0.6744,66,53,19,3.60555127546399,1,3.16227766016838,6.32455532033676,3.49561099350171,0.6523,0.283,0.8315,0.588933333333333,0.3332,5419,64,41,47
"11854",11854,6,4,3,6,72,86,0,0.7125,71,56,19,1,1,1.4142135623731,7.61577310586391,3.34332888941233,0.5972,0.3969,0.6728,0.555633333333333,0.6744,3261,75,96,46
"11855",11855,6,4,4,6,72,97,0,0.632,63,50,19,1,7,8.48528137423857,7.81024967590665,7.76517701671507,0.6236,0.9572,0.8384,0.8064,0.7125,3095,20,25,36
"11856",11856,6,4,5,6,72,84,0,0.5949,60,48,19,2.23606797749979,1.4142135623731,5.65685424949238,6.40312423743285,4.49139734976611,0.4055,0.8586,0.8116,0.6919,0.632,3194,72,36,25
"11857",11857,6,4,6,6,72,87,0,0.6528,65,52,19,3,3,7.81024967590665,9.4339811320566,6.74807693598775,0.6334,0.7106,0.7785,0.7075,0.5949,3261,54,26,24
"11858",11858,6,4,7,6,72,85,0,0.6742,68,54,19,2,2,7.81024967590665,5.65685424949238,5.15570130846634,0.4933,1,0.775,0.7561,0.6528,2788,87,24,37
"11859",11859,6,4,8,6,72,25,0,0.9785,98,76,19,7.07106781186548,4.12310562561766,2,1,2.37436854187255,0.6265,0.8236,0.6856,0.7119,0.6742,3373,40,23,26
"11860",11860,6,4,9,6,72,24,0,0.7901,80,63,19,1,3.16227766016838,1,1.4142135623731,1.85883040751382,0.5831,0.8161,0.5582,0.652466666666667,0.9785,3064,38,35,34
"11861",11861,6,4,10,6,72,26,0,0.9298,92,71,19,2,3,2.23606797749979,1.4142135623731,2.21676051329096,0.5909,0.8892,0.8679,0.782666666666667,0.7901,2568,29,13,14
"11862",11862,6,4,11,6,72,37,0,0.8845,90,70,19,1,4.24264068711928,2.23606797749979,3.60555127546399,3.36141998002769,0.1743,0.8013,1,0.658533333333333,0.9298,3226,7,14,2
"11863",11863,6,4,12,6,72,36,0,0.8545,87,68,19,1,6.08276253029822,2.82842712474619,3.60555127546399,4.17224697683613,0.643,0.7866,0.8304,0.753333333333333,0.8845,2835,53,12,1
"11864",11864,6,4,13,6,72,14,0,1,100,77,19,2,5.8309518948453,2.82842712474619,1.4142135623731,3.3578641939882,0.6315,0.6388,1,0.756766666666667,0.8545,3040,52,34,2
"11865",11865,6,4,14,6,72,15,0,0.8854,88,68,19,1,4.24264068711928,2.23606797749979,2.23606797749979,2.90492554737295,0.5996,0.6414,1,0.747,1,3538,51,2,2
"11866",11866,6,4,0,7,65,50,1,0.2925,28,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11867",11867,6,4,1,7,65,90,0,0.5509,55,41,0,5.65685424949238,2,8.60232526704263,7.07106781186548,5.8911310263027,0.6031,0.439,0.3819,0.474666666666667,0.2925,5906,68,18,86
"11868",11868,6,4,2,7,65,24,0,0.6888,69,50,0,6,0,6.70820393249937,3,3.23606797749979,0.8171,0.3743,0.7768,0.656066666666667,0.5509,4292,24,93,57
"11869",11869,6,4,3,7,65,13,0,0.5946,58,43,0,1,0,4.12310562561766,5.3851648071345,3.16942347758405,0.9305,0.5666,0.741,0.746033333333333,0.6888,3674,13,58,66
"11870",11870,6,4,4,7,65,96,0,0.05,4,8,0,9.21954445729289,9.89949493661166,3.16227766016838,7.81024967590665,6.95734075756223,0.9909,0.0744,0.7696,0.611633333333333,0.5946,3608,12,64,35
"11871",11871,6,4,5,7,65,57,0,0.7322,73,52,0,6.70820393249937,4.47213595499958,3,1.4142135623731,2.96211650579089,0.8326,0.7963,0.863,0.830633333333333,0.05,5305,11,24,45
"11872",11872,6,4,6,7,65,45,0,0.8243,83,59,0,1.4142135623731,4,3,1.4142135623731,2.80473785412437,1,0.9219,0.834,0.918633333333333,0.7322,2716,1,12,33
"11873",11873,6,4,7,7,65,33,0,0.6178,60,44,0,1.4142135623731,3.60555127546399,2,1.4142135623731,2.33992161261236,0.9521,0.8857,0.8687,0.902166666666667,0.8243,4579,2,11,23
"11874",11874,6,4,8,7,65,46,0,0.7834,77,55,0,2.23606797749979,4.47213595499958,2.23606797749979,4.47213595499958,3.72677996249965,0.7635,0.8231,0.9651,0.850566666666667,0.6178,3045,0,23,0
"11875",11875,6,4,9,7,65,34,0,0.7635,75,54,0,1.4142135623731,3.60555127546399,1.4142135623731,2,2.33992161261236,0.6668,0.8194,0.9312,0.8058,0.7834,3098,3,22,12
"11876",11876,6,4,10,7,65,56,0,0.828,83,59,0,2,3,5.09901951359278,4.12310562561766,4.07404171307015,0.9144,0.9259,1,0.946766666666667,0.7635,5229,23,0,11
"11877",11877,6,4,11,7,65,66,0,0.8744,88,62,0,1.4142135623731,4,6.08276253029822,4,4.69425417676607,0.8968,1,0.9252,0.940666666666667,0.828,3481,22,1,22
"11878",11878,6,4,12,7,65,67,0,0.8112,81,58,0,1,3,6.08276253029822,6,5.02758751009941,0.8231,0.9722,0.9018,0.899033333333333,0.8744,3905,34,2,1
"11879",11879,6,4,13,7,65,77,0,0.9645,97,68,0,1.4142135623731,6.70820393249937,7.61577310586391,6,6.77465901278776,0.7172,0.8556,1,0.8576,0.8112,2599,14,3,11
"11880",11880,6,4,14,7,65,88,0,1,100,70,0,1,6.70820393249937,7.28010988928052,7,6.99610460725996,0.6801,0.9052,1,0.861766666666667,0.9645,3225,25,13,11
"12481",12481,16,4,0,0,66,97,1,0.2014,22,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12482",12482,16,4,1,0,66,71,1,0.142,14,14,20,4.47213595499958,4.47213595499958,5.09901951359278,1,3.52371848953079,0.3695,0,0.299,0.222833333333333,0.2014,10227,117,65,70
"12483",12483,16,4,2,0,66,62,0,0.05,2,6,20,2.23606797749979,5,5,2,4,0.3695,0.3679,0.5331,0.4235,0.142,4088,117,103,40
"12484",12484,16,4,3,0,66,60,0,0.2005,21,19,20,2,5.3851648071345,4.12310562561766,2.23606797749979,3.91477947008398,0.3695,0.4702,0.375,0.4049,0.05,9248,117,17,39
"12485",12485,16,4,4,0,66,61,0,0.05,4,8,20,1,5.09901951359278,3.16227766016838,1.4142135623731,3.22517024537809,0.3695,0.5131,0.4316,0.438066666666667,0.2005,4417,117,27,51
"12486",12486,16,4,5,0,66,49,0,0.2991,30,25,20,1.4142135623731,6.32455532033676,1,2.82842712474619,3.38432748169432,0.3695,0.387,0.6967,0.4844,0.05,9166,117,38,29
"12487",12487,16,4,6,0,66,59,0,0.4725,46,35,20,1.4142135623731,4.12310562561766,3,5,4.04103520853922,0.1953,0.5881,0.7583,0.5139,0.2991,5051,74,26,30
"12488",12488,16,4,7,0,66,58,0,0.7703,79,57,20,1,6.40312423743285,3,6.40312423743285,5.2687494916219,0.1475,0.6366,0.876,0.553366666666667,0.4725,5883,107,25,19
"12489",12489,16,4,8,0,66,70,0,0.4226,42,33,20,1.4142135623731,4.47213595499958,4.47213595499958,7.07106781186548,5.33844657395488,0.3812,0.6887,0.8081,0.626,0.7703,6332,116,24,20
"12490",12490,16,4,9,0,66,57,0,0.9412,95,68,20,2.23606797749979,5.8309518948453,3.16227766016838,6.40312423743285,5.13211793081551,0.4134,0.7532,0.8513,0.672633333333333,0.4226,3869,115,23,18
"12491",12491,16,4,10,0,66,56,0,0.9071,90,64,20,1,5.8309518948453,3.16227766016838,8.60232526704263,5.86518494068544,0.5149,0.7986,0.9846,0.766033333333333,0.9412,3148,114,22,8
"12492",12492,16,4,11,0,66,45,0,0.7742,79,57,20,1,6.32455532033676,3,7.21110255092798,5.51188595708825,0.627,0.7118,0.9169,0.7519,0.9071,3950,113,12,7
"12493",12493,16,4,12,0,66,68,0,0.9621,95,68,20,2.23606797749979,3.16227766016838,3.60555127546399,9.21954445729289,5.32912446430842,0.4938,0.8598,0.9276,0.7604,0.7742,3283,102,33,9
"12494",12494,16,4,13,0,66,67,0,0.9873,98,70,20,1,4.12310562561766,3,9.21954445729289,5.44755002763685,0.7078,0.9042,0.9846,0.865533333333333,0.9621,2816,112,34,8
"12495",12495,16,4,14,0,66,66,0,0.7955,80,58,20,1,4.12310562561766,2.23606797749979,10,5.45305786770582,0.8064,1,0.9846,0.930333333333333,0.9873,3817,111,45,8
"12496",12496,16,4,0,1,73,22,1,0.3737,37,32,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12497",12497,16,4,1,1,73,24,0,0.631,62,50,13,2,6.32455532033676,7.81024967590665,7.28010988928052,7.13830496184131,0.5558,0,0.9898,0.5152,0.3737,3160,92,95,53
"12498",12498,16,4,2,1,73,35,0,0.4894,46,39,13,1,4.47213595499958,5.09901951359278,7,5.52371848953079,0.4972,0.8252,0.9854,0.769266666666667,0.631,3928,81,29,42
"12499",12499,16,4,3,1,73,25,0,0.5645,57,47,13,1.4142135623731,6,5,6,5.66666666666667,0.4595,0.8372,0.9715,0.756066666666667,0.4894,3650,91,30,31
"12500",12500,16,4,4,1,73,13,0,0.6102,62,50,13,1.4142135623731,6.70820393249937,6.32455532033676,6.08276253029822,6.37184059437812,0.4589,0.9395,0.8932,0.763866666666667,0.5645,2984,82,41,30
"12501",12501,16,4,5,1,73,2,0,0.3954,39,33,13,1,8.54400374531753,5.8309518948453,8.24621125123532,7.54038896379938,0.4902,0.8212,1,0.770466666666667,0.6102,5700,93,40,32
"12502",12502,16,4,6,1,73,14,0,0.4296,43,36,13,1.4142135623731,8.06225774829855,6.70820393249937,7,7.25682056026597,0.5908,1,0.9642,0.851666666666667,0.3954,2500,103,53,21
"12503",12503,16,4,7,1,73,3,0,0.1811,18,18,13,1,10.0498756211209,8.06225774829855,7.61577310586391,8.57596882509445,0.681,0.8526,0.9674,0.833666666666667,0.4296,3136,114,54,43
"12504",12504,16,4,8,1,73,12,0,0.6594,66,53,13,2.23606797749979,9.21954445729289,8.24621125123532,8,8.48858523617607,0.6033,0.9356,0.9288,0.822566666666667,0.1811,2431,113,42,20
"12505",12505,16,4,9,1,73,23,0,0.5913,60,49,13,1,8.94427190999916,8.54400374531753,9,8.8294252184389,0.6456,0.8927,1,0.8461,0.6594,2950,115,64,32
"12506",12506,16,4,10,1,73,34,0,0.4054,41,35,13,1,7.21110255092798,7.07106781186548,9.05538513813742,7.77918516697696,0.536,0.978,1,0.838,0.5913,2833,104,52,32
"12507",12507,16,4,11,1,73,1,0,0.5157,50,42,13,3,11.1803398874989,8.60232526704263,9.21954445729289,9.66740320394482,0.4504,0.8425,1,0.7643,0.4054,2833,116,63,32
"12508",12508,16,4,12,1,73,26,0,0.5344,52,43,13,3.60555127546399,7.07106781186548,3.60555127546399,5,5.22553969577649,0.5065,0.8071,0.9715,0.7617,0.5157,2933,102,51,31
"12509",12509,16,4,13,1,73,36,0,0.5274,52,43,13,1.4142135623731,4,7,7.07106781186548,6.02368927062183,0.3974,0.8055,1,0.7343,0.5344,3800,80,43,32
"12510",12510,16,4,14,1,73,15,0,0.3169,34,30,13,2.23606797749979,5,5,6.08276253029822,5.36092084343274,0.4304,0.6888,1,0.7064,0.5274,3067,70,62,32
"12511",12511,16,4,0,2,75,39,1,0.3085,31,28,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12512",12512,16,4,1,2,75,69,0,0.4873,49,42,39,4.24264068711928,5.8309518948453,6.70820393249937,5.8309518948453,6.12336924072999,0.3773,0.4125,0.1341,0.307966666666667,0.3085,1704,107,0,17
"12513",12513,16,4,2,2,75,68,0,0.4337,44,38,39,1,4.12310562561766,4.12310562561766,6.32455532033676,4.85692219052403,0.6221,0.8878,0.4259,0.645266666666667,0.4873,5049,83,25,96
"12514",12514,16,4,3,2,75,70,0,0.4449,44,38,39,2,1,4,1,2,0.7689,0.6382,0.6059,0.671,0.4337,4138,71,26,71
"12515",12515,16,4,4,2,75,58,0,0.5343,53,45,39,1.4142135623731,2.82842712474619,3.16227766016838,2,2.66356826163819,0.8067,0.9918,0.6745,0.824333333333333,0.4449,3431,82,24,60
"12516",12516,16,4,5,2,75,47,0,0.7031,70,58,39,1,4.47213595499958,2.23606797749979,2.82842712474619,3.17887701908185,0.6979,0.9008,0.6776,0.758766666666667,0.5343,4431,93,34,23
"12517",12517,16,4,6,2,75,36,0,0.8284,83,67,39,1,4.12310562561766,2.23606797749979,1,2.45305786770582,0.8632,0.9149,0.6304,0.802833333333333,0.7031,6617,81,23,25
"12518",12518,16,4,7,2,75,35,0,0.8206,82,67,39,1,3.60555127546399,0,2.23606797749979,1.94720641765459,0.8244,1,0.6604,0.828266666666667,0.8284,2632,70,35,44
"12519",12519,16,4,8,2,75,24,0,0.9487,96,77,39,1,5.09901951359278,1.4142135623731,2.82842712474619,3.11388673357069,0.7871,0.9118,1,0.899633333333333,0.8206,4368,80,36,0
"12520",12520,16,4,9,2,75,25,0,0.8553,86,70,39,1,4,2.23606797749979,3.60555127546399,3.28053975098793,0.7737,0.9571,1,0.910266666666667,0.9487,2750,69,46,0
"12521",12521,16,4,10,2,75,13,0,0.8362,83,67,39,1.4142135623731,4.47213595499958,3.16227766016838,2.23606797749979,3.29016053088925,0.7206,0.904,1,0.874866666666667,0.8553,2367,59,47,0
"12522",12522,16,4,11,2,75,14,0,0.7498,75,61,39,1,7.07106781186548,1,3.16227766016838,3.74444849067795,0.7486,0.8747,1,0.874433333333333,0.8362,2667,92,13,0
"12523",12523,16,4,12,2,75,23,0,0.9883,98,79,39,2.23606797749979,6.32455532033676,2,2.23606797749979,3.52020776594552,0.6847,0.871,1,0.8519,0.7498,2733,91,45,0
"12524",12524,16,4,13,2,75,12,0,0.9062,91,73,39,1,6.08276253029822,2,1.4142135623731,3.1656586975571,0.594,0.803,1,0.799,0.9883,2701,79,14,0
"12525",12525,16,4,14,2,75,34,0,0.7811,77,63,39,2,2.82842712474619,2,3.16227766016838,2.66356826163819,0.7292,0.7981,1,0.842433333333333,0.9062,2932,58,12,0
"12526",12526,16,4,0,3,68,33,1,0.5828,59,45,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12527",12527,16,4,1,3,68,59,0,0.5145,53,41,37,4.47213595499958,6,4.12310562561766,1.4142135623731,3.84577306266359,0.0829,0.7662,0.1896,0.346233333333333,0.5828,1922,65,14,71
"12528",12528,16,4,2,3,68,25,0,0.5349,54,42,37,3.16227766016838,2,2,2.82842712474619,2.2761423749154,0.7334,0.7077,0.5297,0.656933333333333,0.5145,5363,47,27,1
"12529",12529,16,4,3,3,68,23,0,0.3233,31,26,37,2,3.16227766016838,0,1,1.38742588672279,0.7833,0.6725,0.849,0.768266666666667,0.5349,2766,57,23,34
"12530",12530,16,4,4,3,68,34,0,0.5304,55,42,37,1,1.4142135623731,2.23606797749979,1.4142135623731,1.68816503408199,0.9584,0.687,1,0.8818,0.3233,3082,46,25,22
"12531",12531,16,4,5,3,68,63,0,0.05,-1,4,37,7.28010988928052,6.32455532033676,7.07106781186548,8.94427190999916,7.4466316807338,1,0.8627,0.8669,0.909866666666667,0.5304,4368,35,3,11
"12532",12532,16,4,6,3,68,66,0,1,99,72,37,8.06225774829855,2.23606797749979,6.32455532033676,3,3.85354109927885,0.9921,0.7343,0.9635,0.896633333333333,0.05,2520,45,2,33
"12533",12533,16,4,7,3,68,77,0,0.86,86,63,37,1,2.23606797749979,8.06225774829855,5.09901951359278,5.13244841313038,0.8657,0.9783,0.8617,0.9019,1,2713,56,4,23
"12534",12534,16,4,8,3,68,67,0,0.8814,89,66,37,1.4142135623731,3,7.21110255092798,5,5.07036751697599,0.9805,1,0.7699,0.9168,0.86,2942,34,5,12
"12535",12535,16,4,9,3,68,78,0,0.7886,78,58,37,1,4.47213595499958,7.21110255092798,5.09901951359278,5.59408600650678,0.8671,0.8609,1,0.909333333333333,0.8814,5232,36,16,22
"12536",12536,16,4,10,3,68,55,0,0.9703,97,71,37,2.23606797749979,3.16227766016838,7.81024967590665,1,3.99084244535834,0.8289,0.8711,0.8822,0.860733333333333,0.7886,3042,23,6,44
