"","X","group","agent","trial","round","scaling","isRandom","reward","payoff","rescaled","env","soc_sd","soc_rew","prev_rew","RT_server","soc_choice","social"
"47145",47145,6,4,11,1,68,0,0.9385,93,68,18,1,1,1,3368,115,0
"47146",47146,6,4,11,1,68,0,0.9385,93,68,18,1,0.8424,1,3368,116,1
"47147",47147,6,4,11,1,68,0,0.9385,93,68,18,6.40312423743285,1,1,3368,76,1
"47148",47148,6,4,11,1,68,0,0.9385,93,68,18,5.09901951359278,0.8321,1,3368,61,1
"47149",47149,6,4,12,1,68,0,0.9471,94,69,18,1,0.9385,0.9385,3330,104,0
"47150",47150,6,4,12,1,68,0,0.9471,94,69,18,1.4142135623731,0.728,0.9385,3330,94,1
"47151",47151,6,4,12,1,68,0,0.9471,94,69,18,5.3851648071345,0.9177,0.9385,3330,87,1
"47152",47152,6,4,12,1,68,0,0.9471,94,69,18,5.3851648071345,0.9304,0.9385,3330,51,1
"47153",47153,6,4,13,1,68,0,0.7047,71,53,18,1.4142135623731,0.9471,0.9471,4461,114,0
"47154",47154,6,4,13,1,68,0,0.7047,71,53,18,1,0.8369,0.9471,4461,115,1
"47155",47155,6,4,13,1,68,0,0.7047,71,53,18,4.24264068711928,0.8944,0.9471,4461,84,1
"47156",47156,6,4,13,1,68,0,0.7047,71,53,18,7.21110255092798,0.8844,0.9471,4461,52,1
"47157",47157,6,4,14,1,68,0,0.9308,94,69,18,3,0.7047,0.7047,3459,117,0
"47158",47158,6,4,14,1,68,0,0.9308,94,69,18,3,0.6746,0.7047,3459,114,1
"47159",47159,6,4,14,1,68,0,0.9308,94,69,18,4.47213595499958,0.9942,0.7047,3459,75,1
"47160",47160,6,4,14,1,68,0,0.9308,94,69,18,5,0.4435,0.7047,3459,76,1
"47161",47161,6,4,0,2,74,1,0.2785,28,26,15,NA,NA,NA,NA,27,0
"47162",47162,6,4,0,2,74,1,0.2785,28,26,15,NA,NA,NA,NA,NA,1
"47163",47163,6,4,0,2,74,1,0.2785,28,26,15,NA,NA,NA,NA,NA,1
"47164",47164,6,4,0,2,74,1,0.2785,28,26,15,NA,NA,NA,NA,NA,1
"47165",47165,6,4,1,2,74,0,0.7507,76,61,15,6,0.2785,0.2785,5710,93,0
"47166",47166,6,4,1,2,74,0,0.7507,76,61,15,1.4142135623731,0.1682,0.2785,5710,105,1
"47167",47167,6,4,1,2,74,0,0.7507,76,61,15,7.07106781186548,0.6186,0.2785,5710,17,1
"47168",47168,6,4,1,2,74,0,0.7507,76,61,15,7.28010988928052,0.5788,0.2785,5710,18,1
"47169",47169,6,4,2,2,74,0,0.7507,77,62,15,1,0.7507,0.7507,2864,104,0
"47170",47170,6,4,2,2,74,0,0.7507,77,62,15,8.94427190999916,0,0.7507,2864,12,1
"47171",47171,6,4,2,2,74,0,0.7507,77,62,15,4.12310562561766,0.3095,0.7507,2864,61,1
"47172",47172,6,4,2,2,74,0,0.7507,77,62,15,5,0.5073,0.7507,2864,49,1
"47173",47173,6,4,3,2,74,0,0.8909,90,72,15,1,0.7507,0.7507,4213,103,0
"47174",47174,6,4,3,2,74,0,0.8909,90,72,15,5.65685424949238,0.4794,0.7507,4213,63,1
"47175",47175,6,4,3,2,74,0,0.8909,90,72,15,2.23606797749979,0.6602,0.7507,4213,80,1
"47176",47176,6,4,3,2,74,0,0.8909,90,72,15,4.47213595499958,0.333,0.7507,4213,57,1
"47177",47177,6,4,4,2,74,0,0.9855,100,79,15,1,0.8909,0.8909,3372,102,0
"47178",47178,6,4,4,2,74,0,0.9855,100,79,15,9.4339811320566,0.7296,0.8909,3372,19,1
"47179",47179,6,4,4,2,74,0,0.9855,100,79,15,2.23606797749979,0.6109,0.8909,3372,79,1
"47180",47180,6,4,4,2,74,0,0.9855,100,79,15,6.40312423743285,0.2259,0.8909,3372,63,1
"47181",47181,6,4,5,2,74,0,0.9984,102,80,15,1,0.9855,0.9855,5224,101,0
"47182",47182,6,4,5,2,74,0,0.9984,102,80,15,9.4339811320566,0.5052,0.9855,5224,18,1
"47183",47183,6,4,5,2,74,0,0.9984,102,80,15,2.82842712474619,0.7557,0.9855,5224,81,1
"47184",47184,6,4,5,2,74,0,0.9984,102,80,15,2.23606797749979,0.9135,0.9855,5224,92,1
"47185",47185,6,4,6,2,74,0,0.9036,90,72,15,1,0.9984,0.9984,3450,100,0
"47186",47186,6,4,6,2,74,0,0.9036,90,72,15,11.3137084989848,0.825,0.9984,3450,20,1
"47187",47187,6,4,6,2,74,0,0.9036,90,72,15,4.47213595499958,0.8007,0.9984,3450,82,1
"47188",47188,6,4,6,2,74,0,0.9036,90,72,15,3,0.9488,0.9984,3450,103,1
"47189",47189,6,4,7,2,74,0,0.9789,97,77,15,1.4142135623731,0.9036,0.9036,3338,90,0
"47190",47190,6,4,7,2,74,0,0.9789,97,77,15,10.6301458127346,0.6899,0.9036,3338,21,1
"47191",47191,6,4,7,2,74,0,0.9789,97,77,15,3,0.7439,0.9036,3338,93,1
"47192",47192,6,4,7,2,74,0,0.9789,97,77,15,1,0.9978,0.9036,3338,91,1
"47193",47193,6,4,8,2,74,0,1,100,79,15,1,0.9789,0.9789,3710,91,0
"47194",47194,6,4,8,2,74,0,1,100,79,15,8.48528137423857,0.781,0.9789,3710,31,1
"47195",47195,6,4,8,2,74,0,1,100,79,15,3.16227766016838,0.7156,0.9789,3710,83,1
"47196",47196,6,4,8,2,74,0,1,100,79,15,1,1,0.9789,3710,102,1
"47197",47197,6,4,9,2,74,0,0.857,85,68,15,2,1,1,3844,113,0
"47198",47198,6,4,9,2,74,0,0.857,85,68,15,9.21954445729289,0.7325,1,3844,42,1
"47199",47199,6,4,9,2,74,0,0.857,85,68,15,2.23606797749979,0.6877,1,3844,104,1
"47200",47200,6,4,9,2,74,0,0.857,85,68,15,1,1,1,3844,102,1
"47201",47201,6,4,10,2,74,0,0.8468,83,66,15,3,0.857,0.857,3475,80,0
"47202",47202,6,4,10,2,74,0,0.8468,83,66,15,9.21954445729289,0.795,0.857,3475,9,1
"47203",47203,6,4,10,2,74,0,0.8468,83,66,15,1.4142135623731,0.6399,0.857,3475,92,1
"47204",47204,6,4,10,2,74,0,0.8468,83,66,15,1,0.9978,0.857,3475,91,1
"47205",47205,6,4,11,2,74,0,0.875,88,70,15,3.16227766016838,0.8468,0.8468,2863,112,0
"47206",47206,6,4,11,2,74,0,0.875,88,70,15,12.8062484748657,0.7201,0.8468,2863,10,1
"47207",47207,6,4,11,2,74,0,0.875,88,70,15,4.47213595499958,0.7696,0.8468,2863,70,1
"47208",47208,6,4,11,2,74,0,0.875,88,70,15,1.4142135623731,1,0.8468,2863,102,1
"47209",47209,6,4,12,2,74,0,0.8481,85,68,15,2.23606797749979,0.875,0.875,4434,89,0
"47210",47210,6,4,12,2,74,0,0.8481,85,68,15,10.6301458127346,0.7153,0.875,4434,8,1
"47211",47211,6,4,12,2,74,0,0.8481,85,68,15,3.60555127546399,0.5986,0.875,4434,58,1
"47212",47212,6,4,12,2,74,0,0.8481,85,68,15,1.4142135623731,0.9497,0.875,4434,101,1
"47213",47213,6,4,13,2,74,0,0.9132,90,72,15,3,0.8481,0.8481,3068,92,0
"47214",47214,6,4,13,2,74,0,0.9132,90,72,15,7.21110255092798,0.7018,0.8481,3068,30,1
"47215",47215,6,4,13,2,74,0,0.9132,90,72,15,2,0.7633,0.8481,3068,94,1
"47216",47216,6,4,13,2,74,0,0.9132,90,72,15,2,0.9487,0.8481,3068,90,1
"47217",47217,6,4,14,2,74,0,0.7844,78,63,15,1,0.9132,0.9132,3504,81,0
"47218",47218,6,4,14,2,74,0,0.7844,78,63,15,7.81024967590665,0.6366,0.9132,3504,32,1
"47219",47219,6,4,14,2,74,0,0.7844,78,63,15,2.82842712474619,0.7465,0.9132,3504,105,1
"47220",47220,6,4,14,2,74,0,0.7844,78,63,15,2.23606797749979,1,0.9132,3504,102,1
"47221",47221,6,4,0,3,72,1,0.5992,60,48,2,NA,NA,NA,NA,64,0
"47222",47222,6,4,0,3,72,1,0.5992,60,48,2,NA,NA,NA,NA,NA,1
"47223",47223,6,4,0,3,72,1,0.5992,60,48,2,NA,NA,NA,NA,NA,1
"47224",47224,6,4,0,3,72,1,0.5992,60,48,2,NA,NA,NA,NA,NA,1
"47225",47225,6,4,1,3,72,0,0.6271,64,51,2,3,0.5992,0.5992,6025,61,0
"47226",47226,6,4,1,3,72,0,0.6271,64,51,2,1,0.8477,0.5992,6025,72,1
"47227",47227,6,4,1,3,72,0,0.6271,64,51,2,1.4142135623731,0.5901,0.5992,6025,73,1
"47228",47228,6,4,1,3,72,0,0.6271,64,51,2,5.09901951359278,0.2032,0.5992,6025,117,1
"47229",47229,6,4,2,3,72,0,0.526,52,42,2,2,0.6271,0.6271,5660,59,0
"47230",47230,6,4,2,3,72,0,0.526,52,42,2,3.16227766016838,0.7884,0.6271,5660,73,1
"47231",47231,6,4,2,3,72,0,0.526,52,42,2,2.23606797749979,0.7701,0.6271,5660,36,1
"47232",47232,6,4,2,3,72,0,0.526,52,42,2,0,0.7251,0.6271,5660,59,1
"47233",47233,6,4,3,3,72,0,1,101,78,2,2.82842712474619,0.526,0.526,3719,39,0
"47234",47234,6,4,3,3,72,0,1,101,78,2,3.16227766016838,0.7081,0.526,3719,71,1
"47235",47235,6,4,3,3,72,0,1,101,78,2,4,0.6153,0.526,3719,35,1
"47236",47236,6,4,3,3,72,0,1,101,78,2,2.23606797749979,0.8451,0.526,3719,60,1
"47237",47237,6,4,4,3,72,0,0.9514,93,72,2,1,1,1,3913,28,0
"47238",47238,6,4,4,3,72,0,0.9514,93,72,2,3,0.9669,1,3913,61,1
"47239",47239,6,4,4,3,72,0,0.9514,93,72,2,2.23606797749979,0.9287,1,3913,37,1
"47240",47240,6,4,4,3,72,0,0.9514,93,72,2,4.12310562561766,0.8104,1,3913,71,1
"47241",47241,6,4,5,3,72,0,0.9774,97,75,2,1.4142135623731,0.9514,0.9514,3893,40,0
"47242",47242,6,4,5,3,72,0,0.9774,97,75,2,1.4142135623731,0.9682,0.9514,3893,50,1
"47243",47243,6,4,5,3,72,0,0.9774,97,75,2,2,0.9588,0.9514,3893,38,1
"47244",47244,6,4,5,3,72,0,0.9774,97,75,2,2.23606797749979,0.957,0.9514,3893,61,1
"47245",47245,6,4,6,3,72,0,0.9128,91,71,2,2,0.9774,0.9774,3189,38,0
"47246",47246,6,4,6,3,72,0,0.9128,91,71,2,1,0.8801,0.9774,3189,39,1
"47247",47247,6,4,6,3,72,0,0.9128,91,71,2,1,0.8657,0.9774,3189,27,1
"47248",47248,6,4,6,3,72,0,0.9128,91,71,2,2.82842712474619,0.9421,0.9774,3189,62,1
"47249",47249,6,4,7,3,72,0,0.9093,93,72,2,2.23606797749979,0.9128,0.9128,3800,29,0
"47250",47250,6,4,7,3,72,0,0.9093,93,72,2,1,0.8073,0.9128,3800,28,1
"47251",47251,6,4,7,3,72,0,0.9093,93,72,2,2.82842712474619,1,0.9128,3800,49,1
"47252",47252,6,4,7,3,72,0,0.9093,93,72,2,4.12310562561766,0.8521,0.9128,3800,72,1
"47253",47253,6,4,8,3,72,0,0.8861,89,69,2,2,0.9093,0.9093,3805,27,0
"47254",47254,6,4,8,3,72,0,0.8861,89,69,2,1.4142135623731,0.7308,0.9093,3805,17,1
"47255",47255,6,4,8,3,72,0,0.8861,89,69,2,3,0.9102,0.9093,3805,60,1
"47256",47256,6,4,8,3,72,0,0.8861,89,69,2,3.16227766016838,0.957,0.9093,3805,61,1
"47257",47257,6,4,9,3,72,0,0.891,89,69,2,2.82842712474619,0.8861,0.8861,2814,51,0
"47258",47258,6,4,9,3,72,0,0.891,89,69,2,1,0.8625,0.8861,2814,62,1
"47259",47259,6,4,9,3,72,0,0.891,89,69,2,1,0.909,0.8861,2814,50,1
"47260",47260,6,4,9,3,72,0,0.891,89,69,2,1.4142135623731,0.957,0.8861,2814,61,1
"47261",47261,6,4,10,3,72,0,0.8835,88,68,2,1,0.891,0.891,4650,50,0
"47262",47262,6,4,10,3,72,0,0.8835,88,68,2,1.4142135623731,0.8826,0.891,4650,60,1
"47263",47263,6,4,10,3,72,0,0.8835,88,68,2,1,0.8863,0.891,4650,39,1
"47264",47264,6,4,10,3,72,0,0.8835,88,68,2,1,0.957,0.891,4650,61,1
"47265",47265,6,4,11,3,72,0,0.835,84,65,2,2.23606797749979,0.8835,0.8835,3524,41,0
"47266",47266,6,4,11,3,72,0,0.835,84,65,2,3.16227766016838,0.9896,0.8835,3524,49,1
"47267",47267,6,4,11,3,72,0,0.835,84,65,2,4.12310562561766,0.9999,0.8835,3524,48,1
"47268",47268,6,4,11,3,72,0,0.835,84,65,2,2.82842712474619,0.957,0.8835,3524,61,1
"47269",47269,6,4,12,3,72,0,0.7458,74,58,2,4.12310562561766,0.835,0.835,3783,26,0
"47270",47270,6,4,12,3,72,0,0.7458,74,58,2,3.60555127546399,0.8263,0.835,3783,51,1
"47271",47271,6,4,12,3,72,0,0.7458,74,58,2,3,0.9662,0.835,3783,59,1
"47272",47272,6,4,12,3,72,0,0.7458,74,58,2,3.60555127546399,0.957,0.835,3783,61,1
"47273",47273,6,4,13,3,72,0,0.7621,77,60,2,1,0.7458,0.7458,3646,37,0
"47274",47274,6,4,13,3,72,0,0.7621,77,60,2,1,0.9219,0.7458,3646,48,1
"47275",47275,6,4,13,3,72,0,0.7621,77,60,2,2.23606797749979,0.8939,0.7458,3646,58,1
"47276",47276,6,4,13,3,72,0,0.7621,77,60,2,2.23606797749979,0.8522,0.7458,3646,50,1
"47277",47277,6,4,14,3,72,0,0.7971,79,62,2,1.4142135623731,0.7621,0.7621,4944,49,0
"47278",47278,6,4,14,3,72,0,0.7971,79,62,2,1,0.9737,0.7621,4944,38,1
"47279",47279,6,4,14,3,72,0,0.7971,79,62,2,2.23606797749979,0.8023,0.7621,4944,28,1
"47280",47280,6,4,14,3,72,0,0.7971,79,62,2,1.4142135623731,0.957,0.7621,4944,61,1
"47281",47281,6,4,0,4,71,1,0.8013,80,62,20,NA,NA,NA,NA,88,0
"47282",47282,6,4,0,4,71,1,0.8013,80,62,20,NA,NA,NA,NA,NA,1
"47283",47283,6,4,0,4,71,1,0.8013,80,62,20,NA,NA,NA,NA,NA,1
"47284",47284,6,4,0,4,71,1,0.8013,80,62,20,NA,NA,NA,NA,NA,1
"47285",47285,6,4,1,4,71,0,0.7955,79,61,20,2,0.8013,0.8013,21044,66,0
"47286",47286,6,4,1,4,71,0,0.7955,79,61,20,4,0.7785,0.8013,21044,22,1
"47287",47287,6,4,1,4,71,0,0.7955,79,61,20,5,0.8067,0.8013,21044,11,1
"47288",47288,6,4,1,4,71,0,0.7955,79,61,20,5,0.3859,0.8013,21044,37,1
"47289",47289,6,4,2,4,71,0,0.5819,60,48,20,2,0.7955,0.7955,5590,44,0
"47290",47290,6,4,2,4,71,0,0.5819,60,48,20,2.23606797749979,0.702,0.7955,5590,23,1
"47291",47291,6,4,2,4,71,0,0.5819,60,48,20,3.16227766016838,0.7118,0.7955,5590,12,1
"47292",47292,6,4,2,4,71,0,0.5819,60,48,20,6.32455532033676,0.2315,0.7955,5590,72,1
"47293",47293,6,4,3,4,71,0,0.9347,93,71,20,3.16227766016838,0.5819,0.5819,3205,78,0
"47294",47294,6,4,3,4,71,0,0.9347,93,71,20,4.12310562561766,0.8636,0.5819,3205,33,1
"47295",47295,6,4,3,4,71,0,0.9347,93,71,20,5.09901951359278,0.7986,0.5819,3205,22,1
"47296",47296,6,4,3,4,71,0,0.9347,93,71,20,5.09901951359278,0.5143,0.5819,3205,24,1
"47297",47297,6,4,4,4,71,0,0.839,85,65,20,1,0.9347,0.9347,3264,79,0
"47298",47298,6,4,4,4,71,0,0.839,85,65,20,3.60555127546399,0.8845,0.9347,3264,44,1
"47299",47299,6,4,4,4,71,0,0.839,85,65,20,4.47213595499958,0.8598,0.9347,3264,33,1
"47300",47300,6,4,4,4,71,0,0.839,85,65,20,1,0.5959,0.9347,3264,78,1
"47301",47301,6,4,5,4,71,0,0.8127,81,63,20,2,0.839,0.839,2666,77,0
"47302",47302,6,4,5,4,71,0,0.8127,81,63,20,2,0.7856,0.839,2666,55,1
"47303",47303,6,4,5,4,71,0,0.8127,81,63,20,3,0.878,0.839,2666,44,1
"47304",47304,6,4,5,4,71,0,0.8127,81,63,20,2,0.8027,0.839,2666,55,1
"47305",47305,6,4,6,4,71,0,0.8386,84,65,20,1.4142135623731,0.8127,0.8127,2970,89,0
"47306",47306,6,4,6,4,71,0,0.8386,84,65,20,4,0.7932,0.8127,2970,45,1
"47307",47307,6,4,6,4,71,0,0.8386,84,65,20,5,0.9042,0.8127,2970,34,1
"47308",47308,6,4,6,4,71,0,0.8386,84,65,20,5.09901951359278,0.719,0.8127,2970,33,1
"47309",47309,6,4,7,4,71,0,0.9873,99,75,20,2,0.8386,0.8386,4912,67,0
"47310",47310,6,4,7,4,71,0,0.9873,99,75,20,3,0.795,0.8386,4912,34,1
"47311",47311,6,4,7,4,71,0,0.9873,99,75,20,3.16227766016838,0.8371,0.8386,4912,35,1
"47312",47312,6,4,7,4,71,0,0.9873,99,75,20,1.4142135623731,0.7539,0.8386,4912,77,1
"47313",47313,6,4,8,4,71,0,0.9621,95,72,20,1,0.9873,0.9873,3067,68,0
"47314",47314,6,4,8,4,71,0,0.9621,95,72,20,1.4142135623731,0.6481,0.9873,3067,56,1
"47315",47315,6,4,8,4,71,0,0.9621,95,72,20,2.23606797749979,1,0.9873,3067,45,1
"47316",47316,6,4,8,4,71,0,0.9621,95,72,20,2.82842712474619,0.8931,0.9873,3067,88,1
"47317",47317,6,4,9,4,71,0,0.9412,96,73,20,1,0.9621,0.9621,3349,57,0
"47318",47318,6,4,9,4,71,0,0.9412,96,73,20,4.47213595499958,0.8153,0.9621,3349,11,1
"47319",47319,6,4,9,4,71,0,0.9412,96,73,20,1,0.9173,0.9621,3349,56,1
"47320",47320,6,4,9,4,71,0,0.9412,96,73,20,4.47213595499958,1,0.9621,3349,99,1
"47321",47321,6,4,10,4,71,0,0.7703,76,59,20,1,0.9412,0.9412,3007,58,0
"47322",47322,6,4,10,4,71,0,0.7703,76,59,20,3.16227766016838,0.7553,0.9412,3007,66,1
"47323",47323,6,4,10,4,71,0,0.7703,76,59,20,3.16227766016838,0.878,0.9412,3007,44,1
"47324",47324,6,4,10,4,71,0,0.7703,76,59,20,5.8309518948453,0.8947,0.9412,3007,110,1
"47325",47325,6,4,11,4,71,0,0.9071,90,69,20,2,0.7703,0.7703,4057,56,0
"47326",47326,6,4,11,4,71,0,0.9071,90,69,20,2.23606797749979,0.873,0.7703,4057,77,1
"47327",47327,6,4,11,4,71,0,0.9071,90,69,20,1,0.7875,0.7703,4057,55,1
"47328",47328,6,4,11,4,71,0,0.9071,90,69,20,4.12310562561766,1,0.7703,4057,99,1
"47329",47329,6,4,12,4,71,0,0.7437,75,58,20,2.23606797749979,0.9071,0.9071,3369,69,0
"47330",47330,6,4,12,4,71,0,0.7437,75,58,20,3.60555127546399,0.9932,0.9071,3369,88,1
"47331",47331,6,4,12,4,71,0,0.7437,75,58,20,2.23606797749979,0.9147,0.9071,3369,46,1
"47332",47332,6,4,12,4,71,0,0.7437,75,58,20,4.24264068711928,1,0.9071,3369,99,1
"47333",47333,6,4,13,4,71,0,0.8212,84,65,20,2.23606797749979,0.7437,0.7437,3504,46,0
"47334",47334,6,4,13,4,71,0,0.8212,84,65,20,5.3851648071345,1,0.7437,3504,99,1
"47335",47335,6,4,13,4,71,0,0.8212,84,65,20,1,0.8273,0.7437,3504,57,1
"47336",47336,6,4,13,4,71,0,0.8212,84,65,20,5.3851648071345,1,0.7437,3504,99,1
"47337",47337,6,4,14,4,71,0,0.7742,78,60,20,1,0.8212,0.8212,3700,45,0
"47338",47338,6,4,14,4,71,0,0.7742,78,60,20,6.08276253029822,0.8967,0.8212,3700,110,1
"47339",47339,6,4,14,4,71,0,0.7742,78,60,20,2,0.6235,0.8212,3700,47,1
"47340",47340,6,4,14,4,71,0,0.7742,78,60,20,5.09901951359278,1,0.8212,3700,99,1
"47341",47341,6,4,0,5,67,1,0.8381,83,61,30,NA,NA,NA,NA,48,0
"47342",47342,6,4,0,5,67,1,0.8381,83,61,30,NA,NA,NA,NA,NA,1
"47343",47343,6,4,0,5,67,1,0.8381,83,61,30,NA,NA,NA,NA,NA,1
"47344",47344,6,4,0,5,67,1,0.8381,83,61,30,NA,NA,NA,NA,NA,1
"47345",47345,6,4,1,5,67,0,0.989,97,70,30,1,0.8381,0.8381,4186,47,0
"47346",47346,6,4,1,5,67,0,0.989,97,70,30,2.23606797749979,0.6611,0.8381,4186,56,1
"47347",47347,6,4,1,5,67,0,0.989,97,70,30,6.32455532033676,0.4805,0.8381,4186,111,1
"47348",47348,6,4,1,5,67,0,0.989,97,70,30,3,0.7398,0.8381,4186,44,1
"47349",47349,6,4,2,5,67,0,0.9783,98,71,30,1,0.989,0.989,5632,46,0
"47350",47350,6,4,2,5,67,0,0.9783,98,71,30,8.06225774829855,0.5166,0.989,5632,9,1
"47351",47351,6,4,2,5,67,0,0.9783,98,71,30,3,0.6999,0.989,5632,49,1
"47352",47352,6,4,2,5,67,0,0.9783,98,71,30,2,0.7304,0.989,5632,48,1
"47353",47353,6,4,3,5,67,0,0.9166,93,67,30,1,0.9783,0.9783,3264,45,0
"47354",47354,6,4,3,5,67,0,0.9166,93,67,30,3,0.7507,0.9783,3264,12,1
"47355",47355,6,4,3,5,67,0,0.9166,93,67,30,7.07106781186548,0.3062,0.9783,3264,41,1
"47356",47356,6,4,3,5,67,0,0.9166,93,67,30,2,0.808,0.9783,3264,67,1
"47357",47357,6,4,4,5,67,0,0.9624,98,71,30,1.4142135623731,0.9166,0.9166,2746,57,0
"47358",47358,6,4,4,5,67,0,0.9624,98,71,30,3.16227766016838,0.9191,0.9166,2746,23,1
"47359",47359,6,4,4,5,67,0,0.9624,98,71,30,1.4142135623731,0.7187,0.9166,2746,47,1
"47360",47360,6,4,4,5,67,0,0.9624,98,71,30,1.4142135623731,0.9382,0.9166,2746,69,1
"47361",47361,6,4,5,5,67,0,1,99,71,30,1,0.9624,0.9624,3445,58,0
"47362",47362,6,4,5,5,67,0,1,99,71,30,2.82842712474619,0.9583,0.9624,3445,34,1
"47363",47363,6,4,5,5,67,0,1,99,71,30,2.23606797749979,0.6096,0.9624,3445,45,1
"47364",47364,6,4,5,5,67,0,1,99,71,30,1.4142135623731,0.9857,0.9624,3445,70,1
"47365",47365,6,4,6,5,67,0,0.8807,89,65,30,2.23606797749979,1,1,4441,35,0
"47366",47366,6,4,6,5,67,0,0.8807,89,65,30,1.4142135623731,0.8388,1,4441,45,1
"47367",47367,6,4,6,5,67,0,0.8807,89,65,30,1.4142135623731,0.6989,1,4441,25,1
"47368",47368,6,4,6,5,67,0,0.8807,89,65,30,4.47213595499958,0.9563,1,4441,81,1
"47369",47369,6,4,7,5,67,0,0.6884,71,53,30,3,0.8807,0.8807,2699,68,0
"47370",47370,6,4,7,5,67,0,0.6884,71,53,30,4.47213595499958,0.7942,0.8807,2699,22,1
"47371",47371,6,4,7,5,67,0,0.6884,71,53,30,5.09901951359278,0.5828,0.8807,2699,84,1
"47372",47372,6,4,7,5,67,0,0.6884,71,53,30,3,1,0.8807,2699,71,1
"47373",47373,6,4,8,5,67,0,0.8603,86,63,30,1.4142135623731,0.6884,0.6884,4875,56,0
"47374",47374,6,4,8,5,67,0,0.8603,86,63,30,1.4142135623731,0.7427,0.6884,4875,44,1
"47375",47375,6,4,8,5,67,0,0.8603,86,63,30,4.24264068711928,0.7401,0.6884,4875,92,1
"47376",47376,6,4,8,5,67,0,0.8603,86,63,30,5.09901951359278,0.9197,0.6884,4875,72,1
"47377",47377,6,4,9,5,67,0,0.8808,87,63,30,3,0.8603,0.8603,4170,59,0
"47378",47378,6,4,9,5,67,0,0.8808,87,63,30,4.47213595499958,0.8419,0.8603,4170,33,1
"47379",47379,6,4,9,5,67,0,0.8808,87,63,30,3.60555127546399,0.5982,0.8603,4170,90,1
"47380",47380,6,4,9,5,67,0,0.8808,87,63,30,2.23606797749979,0.9458,0.8603,4170,82,1
"47381",47381,6,4,10,5,67,0,0.846,83,61,30,2.23606797749979,0.8808,0.8808,2960,36,0
"47382",47382,6,4,10,5,67,0,0.846,83,61,30,1,0.9534,0.8808,2960,35,1
"47383",47383,6,4,10,5,67,0,0.846,83,61,30,4.12310562561766,0.9339,0.8808,2960,81,1
"47384",47384,6,4,10,5,67,0,0.846,83,61,30,2.82842712474619,0.9644,0.8808,2960,60,1
"47385",47385,6,4,11,5,67,0,0.7251,73,54,30,3,0.846,0.846,2964,69,0
"47386",47386,6,4,11,5,67,0,0.7251,73,54,30,3,0.8864,0.846,2964,36,1
"47387",47387,6,4,11,5,67,0,0.7251,73,54,30,1,1,0.846,2964,70,1
"47388",47388,6,4,11,5,67,0,0.7251,73,54,30,1.4142135623731,0.8739,0.846,2964,59,1
"47389",47389,6,4,12,5,67,0,0.4532,46,36,30,5.3851648071345,0.7251,0.7251,3834,96,0
"47390",47390,6,4,12,5,67,0,0.4532,46,36,30,8.48528137423857,0.9911,0.7251,3834,24,1
"47391",47391,6,4,12,5,67,0,0.4532,46,36,30,5,0.8963,0.7251,3834,59,1
"47392",47392,6,4,12,5,67,0,0.4532,46,36,30,3.60555127546399,0.9285,0.7251,3834,61,1
"47393",47393,6,4,13,5,67,0,0.5631,56,43,30,3.16227766016838,0.4532,0.4532,6298,82,0
"47394",47394,6,4,13,5,67,0,0.5631,56,43,30,5.3851648071345,1,0.4532,6298,25,1
"47395",47395,6,4,13,5,67,0,0.5631,56,43,30,1,0.9889,0.4532,6298,71,1
"47396",47396,6,4,13,5,67,0,0.5631,56,43,30,1,0.8729,0.4532,6298,83,1
"47397",47397,6,4,14,5,67,0,0.6838,69,51,30,4.12310562561766,0.5631,0.5631,3108,37,0
"47398",47398,6,4,14,5,67,0,0.6838,69,51,30,2.23606797749979,0.9241,0.5631,3108,14,1
"47399",47399,6,4,14,5,67,0,0.6838,69,51,30,4.12310562561766,0.9096,0.5631,3108,82,1
"47400",47400,6,4,14,5,67,0,0.6838,69,51,30,4.12310562561766,0.9528,0.5631,3108,80,1
"47401",47401,6,4,0,6,72,1,0.05,1,6,19,NA,NA,NA,NA,116,0
"47402",47402,6,4,0,6,72,1,0.05,1,6,19,NA,NA,NA,NA,NA,1
"47403",47403,6,4,0,6,72,1,0.05,1,6,19,NA,NA,NA,NA,NA,1
"47404",47404,6,4,0,6,72,1,0.05,1,6,19,NA,NA,NA,NA,NA,1
"47405",47405,6,4,1,6,72,0,0.3332,34,29,19,7.07106781186548,0.05,0.05,5043,40,0
"47406",47406,6,4,1,6,72,0,0.3332,34,29,19,7,0.5083,0.05,5043,33,1
"47407",47407,6,4,1,6,72,0,0.3332,34,29,19,7.21110255092798,0.0867,0.05,5043,78,1
"47408",47408,6,4,1,6,72,0,0.3332,34,29,19,4.12310562561766,0.3955,0.05,5043,85,1
"47409",47409,6,4,2,6,72,0,0.6744,66,53,19,3.60555127546399,0.3332,0.3332,5419,75,0
"47410",47410,6,4,2,6,72,0,0.6744,66,53,19,1,0.6523,0.3332,5419,64,1
"47411",47411,6,4,2,6,72,0,0.6744,66,53,19,3.16227766016838,0.283,0.3332,5419,41,1
"47412",47412,6,4,2,6,72,0,0.6744,66,53,19,6.32455532033676,0.8315,0.3332,5419,47,1
"47413",47413,6,4,3,6,72,0,0.7125,71,56,19,1,0.6744,0.6744,3261,86,0
"47414",47414,6,4,3,6,72,0,0.7125,71,56,19,1,0.5972,0.6744,3261,75,1
"47415",47415,6,4,3,6,72,0,0.7125,71,56,19,1.4142135623731,0.3969,0.6744,3261,96,1
